store_id,dept_id,store_type,status,reorder_point_usd,simulated_inventory_usd,excess_value_inr,abs_deviation_usd,alert_message
41,20,A,Understocked,15057.09274523701,13971.655441904633,0.0,1085.4373033323773,"Store 41, Dept 20: 7% below reorder point - restock recommended"
31,37,A,Understocked,6348.205538134913,5273.3147617407785,0.0,1074.8907763941343,"Store 31, Dept 37: 17% below reorder point - restock recommended"
41,17,A,Understocked,27652.31604331377,26580.029230734126,0.0,1072.286812579645,"Store 41, Dept 17: 4% below reorder point - restock recommended"
18,21,B,Understocked,9346.155446632303,8277.282172825824,0.0,1068.8732738064791,"Store 18, Dept 21: 11% below reorder point - restock recommended"
32,77,A,Understocked,8774.315123288638,7711.384064597628,0.0,1062.9310586910096,"Store 32, Dept 77: 12% below reorder point - restock recommended"
30,79,C,Understocked,14528.154387795626,13465.361244010655,0.0,1062.793143784971,"Store 30, Dept 79: 7% below reorder point - restock recommended"
36,33,A,Understocked,7848.318223288638,6786.2951122926925,0.0,1062.023110995946,"Store 36, Dept 33: 14% below reorder point - restock recommended"
11,80,A,Understocked,32478.388566395588,31418.083455556934,0.0,1060.3051108386535,"Store 11, Dept 80: 3% below reorder point - restock recommended"
26,55,A,Understocked,13244.85622880395,12189.437416303805,0.0,1055.4188125001456,"Store 26, Dept 55: 8% below reorder point - restock recommended"
24,35,A,Understocked,8588.208667259503,7533.020294563565,0.0,1055.1883726959386,"Store 24, Dept 35: 12% below reorder point - restock recommended"
8,71,A,Understocked,5892.508421346886,4837.816315750142,0.0,1054.692105596744,"Store 8, Dept 71: 18% below reorder point - restock recommended"
28,29,A,Understocked,10254.611434189972,9216.93171679798,0.0,1037.6797173919913,"Store 28, Dept 29: 10% below reorder point - restock recommended"
29,74,B,Understocked,19946.250736379654,18923.995715464076,0.0,1022.2550209155779,"Store 29, Dept 74: 5% below reorder point - restock recommended"
32,55,A,Understocked,17875.138220533616,16858.96039197526,0.0,1016.1778285583569,"Store 32, Dept 55: 6% below reorder point - restock recommended"
18,45,B,Understocked,5928.169734892644,4913.988786508468,0.0,1014.1809483841753,"Store 18, Dept 45: 17% below reorder point - restock recommended"
36,49,A,Understocked,8496.210623288638,7485.4046536953065,0.0,1010.8059695933316,"Store 36, Dept 49: 12% below reorder point - restock recommended"
28,52,A,Understocked,5760.372722749919,4749.645790094653,0.0,1010.726932655266,"Store 28, Dept 52: 18% below reorder point - restock recommended"
22,93,B,Understocked,8088.970005898243,7085.938081489559,0.0,1003.0319244086832,"Store 22, Dept 93: 12% below reorder point - restock recommended"
25,21,B,Understocked,10931.771396368737,9942.834438653454,0.0,988.9369577152829,"Store 25, Dept 21: 9% below reorder point - restock recommended"
41,48,A,Understocked,6573.056767976794,5589.566715657219,0.0,983.4900523195747,"Store 41, Dept 48: 15% below reorder point - restock recommended"
24,20,A,Understocked,13479.95063828851,12504.436238180442,0.0,975.514400108068,"Store 24, Dept 20: 7% below reorder point - restock recommended"
31,52,A,Overstocked,1933.9030741223978,2906.369253117828,457.715280541202,972.4661789954303,"Store 31, Dept 52: 1.5x reorder point - INR 458 excess tied up"
29,1,B,Understocked,27195.821774656542,26229.863140654827,0.0,965.9586340017158,"Store 29, Dept 1: 4% below reorder point - restock recommended"
34,22,A,Understocked,12264.8652863366,11305.850292774176,0.0,959.0149935624249,"Store 34, Dept 22: 8% below reorder point - restock recommended"
29,2,B,Understocked,56601.895675525186,55651.30435216959,0.0,950.5913233555984,"Store 29, Dept 2: 2% below reorder point - restock recommended"
21,6,B,Understocked,7759.336097845959,6811.245416205501,0.0,948.0906816404577,"Store 21, Dept 6: 12% below reorder point - restock recommended"
35,26,B,Understocked,28018.61942104915,27073.195757597074,0.0,945.4236634520748,"Store 35, Dept 26: 3% below reorder point - restock recommended"
17,30,B,Understocked,6267.294363133905,5324.198507750364,0.0,943.0958553835408,"Store 17, Dept 30: 15% below reorder point - restock recommended"
25,85,B,Understocked,7348.350228815668,6406.503540465249,0.0,941.8466883504188,"Store 25, Dept 85: 13% below reorder point - restock recommended"
40,74,A,Understocked,24793.787418204738,23854.48434250232,0.0,939.3030757024171,"Store 40, Dept 74: 4% below reorder point - restock recommended"
27,6,A,Understocked,14724.627890280346,13800.776115732202,0.0,923.851774548144,"Store 27, Dept 6: 6% below reorder point - restock recommended"
8,80,A,Understocked,20684.727341284466,19763.508971449846,0.0,921.2183698346198,"Store 8, Dept 80: 4% below reorder point - restock recommended"
8,45,A,Understocked,7820.049223288638,6904.2983299267535,0.0,915.7508933618847,"Store 8, Dept 45: 12% below reorder point - restock recommended"
36,83,A,Understocked,5603.505058806122,4688.25649484998,0.0,915.2485639561419,"Store 36, Dept 83: 16% below reorder point - restock recommended"
41,11,A,Understocked,37329.64931881481,36414.74464895726,0.0,914.9046698575476,"Store 41, Dept 11: 2% below reorder point - restock recommended"
37,99,C,Understocked,4621.655977287974,3712.0456196500845,0.0,909.6103576378891,"Store 37, Dept 99: 20% below reorder point - restock recommended"
16,10,B,Understocked,28611.945038394555,27707.491772381938,0.0,904.453266012617,"Store 16, Dept 10: 3% below reorder point - restock recommended"
29,51,B,Understocked,5907.256034892644,5006.986385029278,0.0,900.2696498633659,"Store 29, Dept 51: 15% below reorder point - restock recommended"
25,47,B,Understocked,5904.539834892644,5010.923096768372,0.0,893.6167381242722,"Store 25, Dept 47: 15% below reorder point - restock recommended"
3,17,B,Understocked,6651.291118284415,5759.429682940957,0.0,891.8614353434577,"Store 3, Dept 17: 13% below reorder point - restock recommended"
40,22,A,Understocked,15808.246222516842,14919.12349519941,0.0,889.1227273174318,"Store 40, Dept 22: 6% below reorder point - restock recommended"
1,6,A,Understocked,10279.893263008827,9394.547734036472,0.0,885.3455289723552,"Store 1, Dept 6: 9% below reorder point - restock recommended"
44,11,C,Overstocked,1734.2766321268932,2616.319110243693,1237.0454504283407,882.0424781167999,"Store 44, Dept 11: 1.5x reorder point - INR 1,237 excess tied up"
15,36,B,Understocked,4837.232284806792,3955.949369118891,0.0,881.2829156879015,"Store 15, Dept 36: 18% below reorder point - restock recommended"
7,51,B,Understocked,5977.730334892643,5104.213521363768,0.0,873.516813528875,"Store 7, Dept 51: 15% below reorder point - restock recommended"
24,58,A,Understocked,7827.619455474559,6955.708797179609,0.0,871.9106582949498,"Store 24, Dept 58: 11% below reorder point - restock recommended"
3,10,B,Understocked,32756.688532951157,31887.830705335924,0.0,868.857827615233,"Store 3, Dept 10: 3% below reorder point - restock recommended"
45,41,B,Understocked,6133.696231671012,5270.310405068188,0.0,863.3858266028246,"Store 45, Dept 41: 14% below reorder point - restock recommended"
40,85,A,Understocked,4822.609033579376,3960.7795137975113,0.0,861.8295197818647,"Store 40, Dept 85: 18% below reorder point - restock recommended"
19,32,A,Understocked,15816.411346155039,14957.042280912212,0.0,859.3690652428268,"Store 19, Dept 32: 5% below reorder point - restock recommended"
29,6,B,Understocked,7373.176504287527,6516.275342557502,0.0,856.9011617300248,"Store 29, Dept 6: 12% below reorder point - restock recommended"
34,44,A,Understocked,8783.370627647455,7927.90253126918,0.0,855.4680963782748,"Store 34, Dept 44: 10% below reorder point - restock recommended"
12,19,B,Understocked,7207.487878187496,6361.788447755222,0.0,845.6994304322743,"Store 12, Dept 19: 12% below reorder point - restock recommended"
45,26,B,Understocked,15477.692521307637,14633.652864455093,0.0,844.0396568525448,"Store 45, Dept 26: 5% below reorder point - restock recommended"
32,31,A,Understocked,6787.69261346057,5946.589615406429,0.0,841.1029980541407,"Store 32, Dept 31: 12% below reorder point - restock recommended"
18,78,B,Understocked,5895.535434892643,5054.60983742468,0.0,840.9255974679627,"Store 18, Dept 78: 14% below reorder point - restock recommended"
8,19,A,Overstocked,1648.3658808058583,2485.7975791264516,1099.6469071661186,837.4316983205933,"Store 8, Dept 19: 1.5x reorder point - INR 1,100 excess tied up"
4,8,A,Understocked,130716.9748436286,129880.08926895056,0.0,836.8855746780464,"Store 4, Dept 8: 1% below reorder point - restock recommended"
41,42,A,Understocked,13028.46293021528,12193.067534191365,0.0,835.395396023916,"Store 41, Dept 42: 6% below reorder point - restock recommended"
25,2,B,Understocked,80771.33468802346,79936.45328755633,0.0,834.8814004671294,"Store 25, Dept 2: 1% below reorder point - restock recommended"
18,27,B,Understocked,5433.763398062808,4601.704924088635,0.0,832.0584739741726,"Store 18, Dept 27: 15% below reorder point - restock recommended"
41,19,A,Understocked,4719.139937440315,3899.39577599814,0.0,819.7441614421755,"Store 41, Dept 19: 17% below reorder point - restock recommended"
11,6,A,Understocked,12082.536195700066,11264.550166277188,0.0,817.9860294228783,"Store 11, Dept 6: 7% below reorder point - restock recommended"
9,92,B,Understocked,35511.30940068807,34694.672425383345,0.0,816.6369753047256,"Store 9, Dept 92: 2% below reorder point - restock recommended"
17,85,B,Understocked,8915.827379943257,8115.830347827165,0.0,799.9970321160927,"Store 17, Dept 85: 9% below reorder point - restock recommended"
37,1,C,Understocked,22817.713157186576,22019.1198570307,0.0,798.5933001558769,"Store 37, Dept 1: 3% below reorder point - restock recommended"
9,10,B,Understocked,32229.149095124303,31433.29221116403,0.0,795.856883960274,"Store 9, Dept 10: 2% below reorder point - restock recommended"
9,26,B,Understocked,10373.048426399506,9577.67000193963,0.0,795.3784244598755,"Store 9, Dept 26: 8% below reorder point - restock recommended"
39,52,A,Understocked,5469.980333270936,4677.881668863686,0.0,792.09866440725,"Store 39, Dept 52: 14% below reorder point - restock recommended"
29,12,B,Understocked,5644.006384815579,4851.9237202856,0.0,792.0826645299785,"Store 29, Dept 12: 14% below reorder point - restock recommended"
14,19,A,Understocked,4766.056601422263,3976.2502740108243,0.0,789.8063274114388,"Store 14, Dept 19: 17% below reorder point - restock recommended"
20,85,A,Understocked,11127.445986908135,10340.950830504102,0.0,786.495156404033,"Store 20, Dept 85: 7% below reorder point - restock recommended"
5,22,B,Understocked,5508.548848856533,4722.3310697489505,0.0,786.2177791075828,"Store 5, Dept 22: 14% below reorder point - restock recommended"
43,8,C,Understocked,27326.732397421398,26548.756329886903,0.0,777.9760675344951,"Store 43, Dept 8: 3% below reorder point - restock recommended"
23,52,B,Understocked,5763.385561452511,4985.679128779985,0.0,777.7064326725258,"Store 23, Dept 52: 13% below reorder point - restock recommended"
31,74,A,Understocked,33189.535524212144,32412.319397811334,0.0,777.21612640081,"Store 31, Dept 74: 2% below reorder point - restock recommended"
22,45,B,Understocked,5943.965492035501,5169.709177982357,0.0,774.2563140531438,"Store 22, Dept 45: 13% below reorder point - restock recommended"
35,81,B,Understocked,14424.993923619142,13651.041016781837,0.0,773.9529068373049,"Store 35, Dept 81: 5% below reorder point - restock recommended"
18,47,B,Understocked,6238.295974892643,5468.484201973848,0.0,769.8117729187952,"Store 18, Dept 47: 12% below reorder point - restock recommended"
13,24,A,Understocked,29357.78034384948,28590.762245469192,0.0,767.0180983802893,"Store 13, Dept 24: 3% below reorder point - restock recommended"
4,51,A,Understocked,7841.950137574352,7075.488369725382,0.0,766.4617678489703,"Store 4, Dept 51: 10% below reorder point - restock recommended"
32,47,A,Understocked,7820.049223288638,7055.385973409777,0.0,764.6632498788613,"Store 32, Dept 47: 10% below reorder point - restock recommended"
26,67,A,Understocked,17319.348596296884,16554.92965819401,0.0,764.4189381028737,"Store 26, Dept 67: 4% below reorder point - restock recommended"
41,98,A,Understocked,20955.30477503689,20195.344779973228,0.0,759.9599950636621,"Store 41, Dept 98: 4% below reorder point - restock recommended"
14,50,A,Understocked,5218.798089683563,4461.292577350558,0.0,757.5055123330058,"Store 14, Dept 50: 15% below reorder point - restock recommended"
29,32,B,Understocked,9462.387129491366,8707.625857163239,0.0,754.7612723281272,"Store 29, Dept 32: 8% below reorder point - restock recommended"
3,83,B,Understocked,5944.575734892644,5196.000436111694,0.0,748.5752987809492,"Store 3, Dept 83: 13% below reorder point - restock recommended"
16,5,B,Understocked,24106.9037888195,23362.49084462084,0.0,744.4129441986624,"Store 16, Dept 5: 3% below reorder point - restock recommended"
3,87,B,Understocked,3779.1986611162183,3037.3229024461475,0.0,741.8757586700708,"Store 3, Dept 87: 20% below reorder point - restock recommended"
26,18,A,Understocked,6908.841527002988,6173.1182663092795,0.0,735.7232606937087,"Store 26, Dept 18: 11% below reorder point - restock recommended"
9,55,B,Understocked,15492.956659283418,14762.076522394089,0.0,730.8801368893292,"Store 9, Dept 55: 5% below reorder point - restock recommended"
34,24,A,Understocked,7530.918840535686,6808.656468566599,0.0,722.2623719690873,"Store 34, Dept 24: 10% below reorder point - restock recommended"
39,55,A,Understocked,19616.76338803024,18920.923945229748,0.0,695.8394428004904,"Store 39, Dept 55: 4% below reorder point - restock recommended"
16,33,B,Understocked,5198.725891987886,4506.179656550039,0.0,692.5462354378469,"Store 16, Dept 33: 13% below reorder point - restock recommended"
10,27,B,Understocked,8262.723387845794,7579.3747010773595,0.0,683.3486867684342,"Store 10, Dept 27: 8% below reorder point - restock recommended"
10,26,B,Understocked,33283.406616328764,32602.732384565606,0.0,680.6742317631579,"Store 10, Dept 26: 2% below reorder point - restock recommended"
9,29,B,Understocked,5016.83775647462,4338.324746106269,0.0,678.5130103683505,"Store 9, Dept 29: 14% below reorder point - restock recommended"
41,12,A,Understocked,11250.545552903684,10573.96981175435,0.0,676.5757411493341,"Store 41, Dept 12: 6% below reorder point - restock recommended"
45,16,B,Understocked,60666.08534390648,59990.23474572403,0.0,675.8505981824492,"Store 45, Dept 16: 1% below reorder point - restock recommended"
40,41,A,Overstocked,1301.9126070996163,1970.3598107752648,1451.7447104447554,668.4472036756486,"Store 40, Dept 41: 1.5x reorder point - INR 1,452 excess tied up"
10,52,B,Understocked,10439.18098549266,9776.730775073915,0.0,662.450210418745,"Store 10, Dept 52: 6% below reorder point - restock recommended"
9,32,B,Understocked,13278.251962160162,12622.619873663638,0.0,655.6320884965244,"Store 9, Dept 32: 5% below reorder point - restock recommended"
40,12,A,Understocked,13712.089090929388,13063.581181630265,0.0,648.5079092991236,"Store 40, Dept 12: 5% below reorder point - restock recommended"
22,55,B,Understocked,15517.180144707558,14868.873197217668,0.0,648.3069474898894,"Store 22, Dept 55: 4% below reorder point - restock recommended"
6,31,A,Understocked,9172.281251495675,8525.91854369637,0.0,646.3627077993042,"Store 6, Dept 31: 7% below reorder point - restock recommended"
24,28,A,Overstocked,1282.153091447228,1927.1710161106114,327.134452000849,645.0179246633834,"Store 24, Dept 28: 1.5x reorder point - INR 327 excess tied up"
24,55,A,Understocked,24981.96708121618,24347.46199267594,0.0,634.5050885402379,"Store 24, Dept 55: 3% below reorder point - restock recommended"
15,82,B,Understocked,21510.440471519494,20876.60648174618,0.0,633.8339897733131,"Store 15, Dept 82: 3% below reorder point - restock recommended"
18,49,B,Understocked,27147.960424463665,26515.219153020375,0.0,632.7412714432903,"Store 18, Dept 49: 2% below reorder point - restock recommended"
13,26,A,Understocked,27420.91214767955,26804.372117036633,0.0,616.5400306429183,"Store 13, Dept 26: 2% below reorder point - restock recommended"
34,71,A,Understocked,5345.104693915833,4729.249433092131,0.0,615.8552608237023,"Store 34, Dept 71: 12% below reorder point - restock recommended"
45,19,B,Understocked,3177.0941287236274,2562.6744272050855,0.0,614.4197015185418,"Store 45, Dept 19: 19% below reorder point - restock recommended"
5,7,B,Understocked,14413.481373219738,13801.619721211464,0.0,611.8616520082742,"Store 5, Dept 7: 4% below reorder point - restock recommended"
12,94,B,Understocked,4000.621476783063,3392.396219124751,0.0,608.2252576583119,"Store 12, Dept 94: 15% below reorder point - restock recommended"
39,27,A,Understocked,3321.6904455947124,2714.566229573625,0.0,607.1242160210872,"Store 39, Dept 27: 18% below reorder point - restock recommended"
44,55,C,Understocked,3177.8076272879744,2577.299860542098,0.0,600.5077667458763,"Store 44, Dept 55: 19% below reorder point - restock recommended"
3,21,B,Understocked,3468.8910583201064,2878.367349133057,0.0,590.5237091870495,"Store 3, Dept 21: 17% below reorder point - restock recommended"
34,52,A,Understocked,3327.4752827223915,2737.173605451017,0.0,590.3016772713745,"Store 34, Dept 52: 18% below reorder point - restock recommended"
18,52,B,Understocked,6147.025853502295,5557.045046745683,0.0,589.9808067566119,"Store 18, Dept 52: 10% below reorder point - restock recommended"
19,83,A,Understocked,8570.238036760933,7980.337149777085,0.0,589.9008869838481,"Store 19, Dept 83: 7% below reorder point - restock recommended"
12,45,B,Understocked,6036.500259892643,5449.9071192092815,0.0,586.5931406833615,"Store 12, Dept 45: 10% below reorder point - restock recommended"
22,12,B,Understocked,8672.039099786196,8086.242804983425,0.0,585.7962948027707,"Store 22, Dept 12: 7% below reorder point - restock recommended"
9,36,B,Understocked,3394.1341366882357,2812.7117026998717,0.0,581.422433988364,"Store 9, Dept 36: 17% below reorder point - restock recommended"
26,47,A,Understocked,8111.475423288638,7539.802983775558,0.0,571.6724395130805,"Store 26, Dept 47: 7% below reorder point - restock recommended"
40,44,A,Understocked,6928.71729441727,6360.702079209687,0.0,568.0152152075825,"Store 40, Dept 44: 8% below reorder point - restock recommended"
3,7,B,Understocked,24040.22811385013,23480.099169686477,0.0,560.1289441636545,"Store 3, Dept 7: 2% below reorder point - restock recommended"
24,50,A,Understocked,3547.537692080161,2987.6646178071564,0.0,559.8730742730045,"Store 24, Dept 50: 16% below reorder point - restock recommended"
22,29,B,Understocked,16584.835749181326,16029.214454848221,0.0,555.6212943331047,"Store 22, Dept 29: 3% below reorder point - restock recommended"
17,16,B,Understocked,52339.98085464167,51798.60823868513,0.0,541.3726159565413,"Store 17, Dept 16: 1% below reorder point - restock recommended"
23,27,B,Understocked,7508.099148872994,6967.299385885043,0.0,540.799762987951,"Store 23, Dept 27: 7% below reorder point - restock recommended"
31,98,A,Understocked,21460.718782412634,20920.819119358326,0.0,539.8996630543079,"Store 31, Dept 98: 3% below reorder point - restock recommended"
22,30,B,Understocked,11908.95184447731,11370.580680337836,0.0,538.371164139473,"Store 22, Dept 30: 5% below reorder point - restock recommended"
3,3,B,Understocked,21235.865663803692,20702.424544753532,0.0,533.4411190501596,"Store 3, Dept 3: 3% below reorder point - restock recommended"
12,42,B,Understocked,14726.084296936802,14195.378613511743,0.0,530.7056834250598,"Store 12, Dept 42: 4% below reorder point - restock recommended"
21,90,B,Understocked,23807.512586514877,23277.606792655573,0.0,529.9057938593032,"Store 21, Dept 90: 2% below reorder point - restock recommended"
16,97,B,Understocked,6257.694770244262,5730.682522881761,0.0,527.0122473625015,"Store 16, Dept 97: 8% below reorder point - restock recommended"
37,33,C,Understocked,3216.7833772879744,2701.01200395534,0.0,515.7713733326345,"Store 37, Dept 33: 16% below reorder point - restock recommended"
2,47,A,Understocked,7979.612523288638,7470.482466832039,0.0,509.13005645659905,"Store 2, Dept 47: 6% below reorder point - restock recommended"
31,35,A,Understocked,4259.5980481175675,3751.9648514440655,0.0,507.63319667350197,"Store 31, Dept 35: 12% below reorder point - restock recommended"
9,41,B,Understocked,3613.8829000801616,3106.797644329739,0.0,507.0852557504227,"Store 9, Dept 41: 14% below reorder point - restock recommended"
40,31,A,Understocked,3417.8971166994934,2916.6609332588964,0.0,501.23618344059696,"Store 40, Dept 31: 15% below reorder point - restock recommended"
9,79,B,Understocked,31761.74860631006,31262.421183643954,0.0,499.3274226661051,"Store 9, Dept 79: 2% below reorder point - restock recommended"
20,3,A,Understocked,41881.31400764005,41397.057372214986,0.0,484.25663542506663,"Store 20, Dept 3: 1% below reorder point - restock recommended"
16,58,B,Understocked,3349.8525441378197,2866.051857256472,0.0,483.8006868813477,"Store 16, Dept 58: 14% below reorder point - restock recommended"
14,24,A,Understocked,22816.396568250537,22339.644541034468,0.0,476.7520272160691,"Store 14, Dept 24: 2% below reorder point - restock recommended"
15,19,B,Understocked,2720.6484120601726,2250.018606362788,0.0,470.62980569738465,"Store 15, Dept 19: 17% below reorder point - restock recommended"
11,30,A,Understocked,15318.382301103464,14851.405513665606,0.0,466.97678743785764,"Store 11, Dept 30: 3% below reorder point - restock recommended"
7,31,B,Understocked,4068.948023008781,3604.2503967240254,0.0,464.69762628475564,"Store 7, Dept 31: 11% below reorder point - restock recommended"
7,29,B,Understocked,2916.5914969343476,2453.149165772812,0.0,463.44233116153555,"Store 7, Dept 29: 16% below reorder point - restock recommended"
13,87,A,Understocked,39269.94180220323,38808.83455264332,0.0,461.10724955991464,"Store 13, Dept 87: 1% below reorder point - restock recommended"
16,55,B,Understocked,11708.950175183594,11249.183463108067,0.0,459.7667120755268,"Store 16, Dept 55: 4% below reorder point - restock recommended"
33,83,A,Understocked,4768.2937666675125,4309.393653153377,0.0,458.9001135141352,"Store 33, Dept 83: 10% below reorder point - restock recommended"
15,27,B,Understocked,3004.24039642256,2546.725013347144,0.0,457.51538307541614,"Store 15, Dept 27: 15% below reorder point - restock recommended"
30,33,C,Understocked,3203.2342772879742,2748.2686842831517,0.0,454.9655930048225,"Store 30, Dept 33: 14% below reorder point - restock recommended"
9,24,B,Understocked,7553.916835358236,7103.484205482923,0.0,450.43262987531307,"Store 9, Dept 24: 6% below reorder point - restock recommended"
20,31,A,Understocked,9037.805543079952,8588.301999681113,0.0,449.5035433988396,"Store 20, Dept 31: 5% below reorder point - restock recommended"
1,56,A,Understocked,6880.945886243532,6433.297367865405,0.0,447.64851837812694,"Store 1, Dept 56: 7% below reorder point - restock recommended"
9,30,B,Understocked,3993.747647193327,3546.704253008515,0.0,447.04339418481186,"Store 9, Dept 30: 11% below reorder point - restock recommended"
24,85,A,Understocked,4267.858465368989,3821.5197454492186,0.0,446.33871991977,"Store 24, Dept 85: 10% below reorder point - restock recommended"
26,21,A,Understocked,12387.13638164171,11940.820383983022,0.0,446.3159976586885,"Store 26, Dept 21: 4% below reorder point - restock recommended"
39,56,A,Understocked,7822.0312059937605,7375.84808633792,0.0,446.1831196558405,"Store 39, Dept 56: 6% below reorder point - restock recommended"
9,4,B,Understocked,38584.103267613464,38141.09616096911,0.0,443.0071066443561,"Store 9, Dept 4: 1% below reorder point - restock recommended"
14,35,A,Understocked,10162.018545890896,9724.101359567776,0.0,437.9171863231204,"Store 14, Dept 35: 4% below reorder point - restock recommended"
35,41,B,Understocked,4791.53906915196,4353.693296859542,0.0,437.8457722924177,"Store 35, Dept 41: 9% below reorder point - restock recommended"
9,18,B,Understocked,6459.774327567983,6025.499600979557,0.0,434.27472658842635,"Store 9, Dept 18: 7% below reorder point - restock recommended"
16,12,B,Understocked,11056.352881266968,10624.656838054421,0.0,431.696043212547,"Store 16, Dept 12: 4% below reorder point - restock recommended"
24,41,A,Understocked,4738.203489073387,4316.399814608331,0.0,421.80367446505534,"Store 24, Dept 41: 9% below reorder point - restock recommended"
2,27,A,Understocked,3477.7126783878516,3056.077372697381,0.0,421.63530569047043,"Store 2, Dept 27: 12% below reorder point - restock recommended"
4,99,A,Understocked,2352.922284160711,1934.7260712890334,0.0,418.19621287167774,"Store 4, Dept 99: 18% below reorder point - restock recommended"
24,27,A,Understocked,4065.8891777102276,3653.898283322249,0.0,411.99089438797864,"Store 24, Dept 27: 10% below reorder point - restock recommended"
26,29,A,Understocked,7316.558344910547,6907.953859062995,0.0,408.6044858475516,"Store 26, Dept 29: 6% below reorder point - restock recommended"
17,27,B,Understocked,3232.4009764773773,2827.8081389264185,0.0,404.59283755095885,"Store 17, Dept 27: 13% below reorder point - restock recommended"
13,95,A,Understocked,329218.69067569746,328818.4754341756,0.0,400.21524152188795,"Store 13, Dept 95: 0% below reorder point - restock recommended"
14,56,A,Understocked,19744.33807132062,19346.9533404421,0.0,397.3847308785189,"Store 14, Dept 56: 2% below reorder point - restock recommended"
10,91,B,Understocked,28061.474320270398,27665.461758237965,0.0,396.01256203243247,"Store 10, Dept 91: 1% below reorder point - restock recommended"
29,58,B,Understocked,3215.8538747009816,2820.2903446405285,0.0,395.5635300604531,"Store 29, Dept 58: 12% below reorder point - restock recommended"
8,36,A,Understocked,3694.2512749162943,3303.7185738193584,0.0,390.53270109693585,"Store 8, Dept 36: 11% below reorder point - restock recommended"
35,21,B,Understocked,7285.896765245077,6899.4370538834,0.0,386.45971136167736,"Store 35, Dept 21: 5% below reorder point - restock recommended"
30,99,C,Understocked,3524.9650606213077,3144.87957425142,0.0,380.0854863698878,"Store 30, Dept 99: 11% below reorder point - restock recommended"
3,20,B,Understocked,5938.628936312927,5559.498031853889,0.0,379.130904459038,"Store 3, Dept 20: 6% below reorder point - restock recommended"
25,6,B,Understocked,8698.009947870574,8324.842415529061,0.0,373.1675323415129,"Store 25, Dept 6: 4% below reorder point - restock recommended"
8,34,A,Understocked,19080.506745485145,18709.66019675776,0.0,370.8465487273861,"Store 8, Dept 34: 2% below reorder point - restock recommended"
16,26,B,Understocked,4208.978889488962,3840.0366848943204,0.0,368.9422045946412,"Store 16, Dept 26: 9% below reorder point - restock recommended"
16,36,B,Understocked,3493.5540102962386,3125.144390264733,0.0,368.4096200315057,"Store 16, Dept 36: 11% below reorder point - restock recommended"
27,19,A,Understocked,4006.579510443972,3640.7318309778825,0.0,365.84767946608963,"Store 27, Dept 19: 9% below reorder point - restock recommended"
29,30,B,Understocked,6878.8517970454595,6514.2421162986875,0.0,364.609680746772,"Store 29, Dept 30: 5% below reorder point - restock recommended"
13,37,A,Understocked,7548.735426900744,7184.561528980772,0.0,364.17389791997175,"Store 13, Dept 37: 5% below reorder point - restock recommended"
37,60,C,Understocked,1826.4786842930794,1466.276162771895,0.0,360.2025215211843,"Store 37, Dept 60: 20% below reorder point - restock recommended"
7,35,B,Overstocked,715.7722465929801,1075.3661741155368,141.74775076353012,359.59392752255667,"Store 7, Dept 35: 1.5x reorder point - INR 142 excess tied up"
2,33,A,Understocked,19794.46231736229,19437.83196809585,0.0,356.63034926644104,"Store 2, Dept 33: 2% below reorder point - restock recommended"
4,19,A,Understocked,6186.936912405269,5831.357445034305,0.0,355.57946737096427,"Store 4, Dept 19: 6% below reorder point - restock recommended"
8,28,A,Overstocked,666.4956673437904,1019.6010072779536,1648.1730197682514,353.1053399341632,"Store 8, Dept 28: 1.5x reorder point - INR 1,648 excess tied up"
25,93,B,Understocked,2485.3167615499456,2137.3359236676383,0.0,347.98083788230724,"Store 25, Dept 93: 14% below reorder point - restock recommended"
22,71,B,Understocked,11328.676058532112,10981.12791249471,0.0,347.54814603740124,"Store 22, Dept 71: 3% below reorder point - restock recommended"
7,27,B,Understocked,1776.2932328989716,1435.7567900486242,0.0,340.5364428503474,"Store 7, Dept 27: 19% below reorder point - restock recommended"
28,11,A,Understocked,31226.040472291952,30891.50447110761,0.0,334.5360011843404,"Store 28, Dept 11: 1% below reorder point - restock recommended"
10,58,B,Understocked,14476.500871500804,14142.949330074689,0.0,333.55154142611536,"Store 10, Dept 58: 2% below reorder point - restock recommended"
3,46,B,Understocked,14105.868587709689,13775.116612314916,0.0,330.75197539477267,"Store 3, Dept 46: 2% below reorder point - restock recommended"
3,90,B,Understocked,3974.820309643823,3646.4599170868796,0.0,328.3603925569432,"Store 3, Dept 90: 8% below reorder point - restock recommended"
20,18,A,Understocked,17721.965084939387,17395.197196046087,0.0,326.76788889330055,"Store 20, Dept 18: 2% below reorder point - restock recommended"
35,1,B,Understocked,30456.087830266053,30130.64854361684,0.0,325.4392866492126,"Store 35, Dept 1: 1% below reorder point - restock recommended"
45,87,B,Understocked,17356.90865044713,17032.68219363141,0.0,324.22645681571885,"Store 45, Dept 87: 2% below reorder point - restock recommended"
45,31,B,Understocked,7335.757714085499,7016.774999712345,0.0,318.9827143731545,"Store 45, Dept 31: 4% below reorder point - restock recommended"
11,41,A,Understocked,3241.2538856009583,2922.5368955541758,0.0,318.7169900467825,"Store 11, Dept 41: 10% below reorder point - restock recommended"
7,85,B,Understocked,5020.130590113632,4705.511207752048,0.0,314.61938236158403,"Store 7, Dept 85: 6% below reorder point - restock recommended"
